"","age","ALBUMIN","BPs","CHOLESTEROL","CHOLESTEROL_LDL","CREATININE_BLOOD","FERRITIN","FIBRINOGEN","GLUCOSE_BLOOD","HEMOGLOBIN_A1C_CALCULATED","LACTIC_DEHYDROGENASE_LDH__BLOOD","TRIGLYCERIDES","PHOSPHATASE_ALKALINE","ALT_Alanine_aminotransferase_GPT","RDW","SPECIFIC_GRAVITY","TRANSFERRIN","URIC_ACID","UREA_BLOOD","PROTEIN_TOTAL_BLOOD","MCV","T3_FREE","BPd","Na","K","LYMP","GAMMA_GLUTAMYL_TRANSPEPTIDASE","AST_Aspartate_aminotransferase_GOT","BMI","BILIRUBIN_TOTAL","MONO","RBC","PHOSPHORUS_BLOOD","PLT","HCT","CALCIUM_BLOOD","CK_CREAT","MCHC","NEUT","BASOPHILES_abs","HGB","GLOBULIN","TSH_THYROID_STIMULATING_HORMONE","WBC","EOS","FOLIC_ACID","T4_FREE","IRON","MPV","CHOLESTEROL_HDL","Cl"
"BILIRUBIN_TOTAL",0.283072656177654,0.0230516883241066,-0.0998732649272913,0.241696809484966,-0.0609797683319914,0.346592792605217,-0.0194138241408797,-1.40848767613931,-0.266146559613331,-0.0186830368938651,-0.562387297925207,-0.670020861088044,-0.752820275684375,0.427617989768823,-0.0688590271910938,-0.000146537803993753,-0.807833202072262,0.0196877606398871,-0.0537001958619182,0.00803792120109381,0.246182191314162,-0.00123195463429187,-0.0831760947455149,-0.0415863262242144,-0.00722233450206658,-0.0179209423551467,0.485517816835328,0.626410139200513,-0.311185284714832,0.0742870684779988,-0.00536304492876541,0.00105161220851725,0.00323474932294568,-1.9976429410693,0.24194354840732,0.0161475817842217,-0.458787711259523,-1051.20111864927,-0.0503153759908906,-0.0011353255363282,0.0603383145362767,-0.0149743285456919,0.0098567828557099,-0.0757993681761849,-0.00169498711362455,0.887352023370783,0.00516835221429881,2.84985505242327,-0.00891843298682683,-0.0230776344925253,0.06437527488981
"MONO",0.128632494929725,-0.00689788216715533,0.202052000073534,-0.097510910420237,-0.142466924742926,0.250905220491938,1.30212135629198,2.60554571033261,0.207828289049598,0.00858024858875122,0.380496002077471,1.6084122591675,0.510563968444886,0.139831188136184,0.0221537292170673,-5.15962395089877e-06,0.612747286551221,0.0209054992005104,0.0850938784650335,-0.00185789334780424,-0.00941706053216852,0.00548997772953824,-0.129648443449814,-0.0301851300296007,0.00103507720898132,0.106172149498415,0.301183919079322,0.0438692189263093,0.123949976222965,-0.00536304492876541,0.0339857711245618,0.00232457886890108,0.00229316639380022,2.10260208613234,0.141277973458998,0.00254353965299343,-0.600824897873642,156.672528850518,0.151899222051922,0.00241890322698282,0.00300793528109325,0.00505785180167127,0.00977560942893424,0.298417392533001,0.0058648281938462,0.0370468076271072,0.000539862113177092,-0.554052514667582,0.00302734884057222,-0.104732811420955,-0.0664642735916651
"RBC",-0.141429787637254,0.0282196912905933,0.399662140802925,0.903286795193207,1.56773429258344,-1.52244615899849,0.992315461620948,2.1977145515152,1.59082007247823,0.0570740222067175,0.240905986412501,1.44004407921107,1.04104264265815,0.574581915153636,0.0508942279711731,0.000171007551254372,-0.2118025906956,0.0476662948557729,-0.225092211862476,0.0392222569855391,-1.10341879786361,0.0273990013551113,1.00149950283885,0.0876406823712561,-0.000847200653250068,0.0243919092821532,0.217821359997688,0.0458699797220606,0.49131059978088,0.00105161220851725,0.00232457886890108,0.173004474713617,-0.00334850591810314,2.23156573369581,0.663288984506843,0.025910345244749,-0.982207066179347,1159.67286664846,0.0516432302360688,0.00184742479034207,0.30645257798717,0.0109283146869602,-0.0540864773008412,0.0802412780793933,0.00311003254986152,-0.944624563927897,-0.00132854123265754,0.443037062705027,0.034854153941069,-1.2899000321059,-0.118591761172791
"PHOSPHORUS_BLOOD",0.0275193429454369,0.00437578609695006,-0.167587204708975,0.600705079212481,0.0911994236972032,0.956215312465625,-0.157372392083697,0.95753863603043,-0.0901297264509701,0.0020579421850907,-0.427089777627558,0.39027343318818,-0.0369967217568397,0.120728520796181,-0.00904345272470291,-1.77783780975821e-05,0.970394530866358,0.00485021930005054,0.135288445841593,-0.00160118470731725,0.0370939497126413,0.000729795621942441,-0.137597287287427,-0.0008628725928808,0.00766582648402957,0.010107125862391,-0.0150878079629857,0.0607054823871379,-0.136926651636429,0.00323474932294568,0.00229316639380022,-0.00334850591810314,0.0307760788097528,0.406877749401426,0.1169447888417,0.0116086496241934,-0.598071862181261,-42.4813884563724,0.00911636099033541,0.000288120950961882,-0.00130329267991729,-0.00596790292220712,-0.00304734116909991,0.0234273790052695,0.0015881955847948,0.506815328606774,-0.000503778620096986,-0.134284931820458,-0.00469008527691594,0.116254043397763,-0.0165800146225671
"PLT",-165.957253736188,-0.965671121710459,-25.4111682767711,200.605307891525,210.697225476886,-137.988667805561,-740.495201409533,780.434089509814,7.22119266986788,1.58072482654082,-130.559978883174,464.467947122908,104.399594432473,-2.34217409314389,12.0585746568668,0.0235807873067232,903.778124279003,1.94333130915061,-48.5855215155893,5.09754534685864,-86.0452491217105,1.12860516689982,69.2733545593401,-15.8950832833509,0.673279113092536,11.7512357232227,-25.2470623911234,-60.2755439346162,70.0586730157416,-1.9976429410693,2.10260208613234,2.23156573369581,0.406877749401426,4907.44020149405,83.2936499711179,1.62904618885534,-8.18144134298149,-305408.579291423,30.3395419760268,0.649119507282349,-8.23430728461048,6.06874768142899,2.41108094472326,45.7817265918037,1.24423772920282,-193.859609868761,-0.597789856000234,-376.397753884174,-27.6427425236945,-95.7228036946482,-12.5966662984532
"HCT",4.51324127141078,0.139197837207992,-2.06217604157163,47.6554842170573,25.6379716228376,6.65471089956092,-7.55105866018845,-3.26930617824392,-18.1060009339904,-0.528679356807992,6.3546495056649,153.78620903725,33.7248299550832,1.43216489831307,-3.09030594532504,-0.00151407733401614,47.9852188149218,-0.0587445739885485,-10.7414756577848,0.0319000271873612,17.482922025186,0.0921133382400631,1.28512884160895,-0.657352145873646,0.154148379096477,0.540413651185973,33.9859960521883,4.74146527992437,-8.01029120508084,0.24194354840732,0.141277973458998,0.663288984506843,0.1169447888417,83.2936499711179,754.448116667952,0.569094508230003,0.179803357816355,-628072.19096363,2.65533142020304,0.0540264952636473,5.77382310588073,-0.10248219202498,-0.117342340690606,3.46298196707602,0.0889796830175617,-90.6532746212239,-0.0045953358536206,45.1757830823285,-0.826544039633082,-4.70834190313897,-0.561318841984599
"CALCIUM_BLOOD",1.38065210385248,0.0637657454124965,1.03030981908118,2.52463262774358,1.42091162881274,0.97380554381923,4.66620016030845,1.75154678655427,0.913291068906467,0.0318764126449686,-0.329669611893181,1.14421109107164,-0.046604460719317,0.519862504484328,-0.0645586094115686,-0.000267270123212644,0.510470960200946,0.0816582342699234,0.250394793298063,0.0611072421187522,0.198977442475009,0.00636510036630883,0.238352003910063,0.090018877734472,0.0139652038654321,0.0221359645866911,0.665222238065059,0.353538838679754,-0.338881487246257,0.0161475817842217,0.00254353965299343,0.025910345244749,0.0116086496241934,1.62904618885534,0.569094508230003,0.155831054131997,0.0333264059783005,-285.255186835055,-0.0145448248684118,0.000527934267902835,0.116579989101353,-0.00259800118312401,0.00393453075847215,0.00906883763736677,0.000256437057690416,1.91015228004282,0.00292388478442895,1.41025935383506,-0.00572727018183107,0.277754449628478,-0.142576262044652
"CK_CREAT",-48.9783461735153,1.62363893839071,86.6177485974891,-9.87560708360002,-53.136836327158,178.556322127012,264.63180681418,NA,-97.8027726597173,0.152120847269182,1371.43447883274,-464.721096921747,-51.9163180772782,150.972107915444,4.10449581624383,NA,-189.056671767267,8.01954882418361,-1.27207676563349,4.77912612133321,-20.3969791516232,-1.41887515644556,60.8934372154984,-1.79927871870407,-1.86758144562062,-0.834171207335464,64.150893399628,340.286245656643,41.2367675522048,-0.458787711259523,-0.600824897873642,-0.982207066179347,-0.598071862181261,-8.18144134298149,0.179803357816355,0.0333264059783005,21196.8592180751,-163553.312307996,-17.5938641367491,-0.158933430427555,-7.86871188120813,3.15289376197855,NA,-18.8395623129125,0.0428712655420928,-70.1002203422981,-0.490737968164794,-102.178979114896,0.11443745827311,NA,-8.58591343233318
"MCHC",33243.918965288,849.841132365677,20870.7785600666,-53655.381198308,-31347.6237277991,-30320.692249942,213721.824040954,-9.9783141877533,51585.9427477361,1409.77415413285,-9580.48879420886,-333198.852630207,-36839.2522500112,-424.891964053117,6335.61953859117,-0.000525521182080791,-343994.595505911,275.698655037612,17332.4804548521,-589.151748994636,-6065.17139650276,0.00720812759295283,12571.1098710186,5599.62333650707,-169.027177296497,33.8004691391265,-18131.3571220299,-2471.04496053232,-339.094798334565,-1051.20111864927,156.672528850518,1159.67286664846,-42.4813884563724,-305408.579291423,-628072.19096363,-285.255186835055,-163553.312307996,1742099991.72442,-2398.89641217835,49.2201494525583,145.582179176622,-1451.07377959627,0.0894057287863135,-2328.05817867579,-36.9236619117913,184571.905482592,-0.00860451147399137,17442.2102167889,2675.08555076688,0.319034737018143,-5286.94486996323
"NEUT",-4.25955356924931,-0.111331529186238,-1.97146379933964,1.69677737056391,-0.746287392165662,-1.3750770380131,-8.11668769574562,30.5942446871343,4.6648075801395,0.0672306655427922,-3.24505911846638,28.2594720936772,5.7795830454193,0.227635470223032,0.0927664227695034,0.000549646115791151,18.3535695452454,0.0800814500229265,-0.475264449940113,-0.0768495501475166,-0.39575665131162,0.0177544612280253,-1.83336028677036,-0.595224487026123,-0.0169781084519182,0.942365492711561,-0.0846201752877965,-1.40108424140231,2.19913357339305,-0.0503153759908906,0.151899222051922,0.0516432302360688,0.00911636099033541,30.3395419760268,2.65533142020304,-0.0145448248684118,-17.5938641367491,-2398.89641217835,3.21556251554946,0.0257414973137138,0.114184451418927,0.0344430773919854,0.102159173626885,4.35796941297509,0.0351581492838314,-1.48327345150676,-0.0139039673840385,-6.31972626630346,0.00930207606147819,-0.686277197595906,-0.336863312727249
"BASOPHILES_abs",0.0313915563018358,-0.000669264863580725,0.0405968625479309,0.0650459415724802,0.0577380031591324,0.0479191967073307,0.205211616346299,0.17141075315272,0.105149186289498,0.00361882648301203,0.0823981567472793,0.382062426006556,0.117343234694666,0.0066089736540107,0.00817264357583177,1.5666882728458e-05,-0.0595878551897449,0.00471835265519765,0.00962333035943651,-7.24549472214961e-05,-0.0170304470501025,-1.88668223522229e-05,0.0143772628986347,0.000568899332826662,0.000568681131049565,0.0194081300110277,0.0892746083818098,-0.00655101193428444,0.0381069765209003,-0.0011353255363282,0.00241890322698282,0.00184742479034207,0.000288120950961882,0.649119507282349,0.0540264952636473,0.000527934267902835,-0.158933430427555,49.2201494525583,0.0257414973137138,0.0032734197386592,0.00162692357155052,0.000604707467584458,0.0077514035197539,0.0510754682542777,0.0017934361503197,-0.0513162315320182,-0.000329377015346788,-0.108767174061587,0.000528696123680603,-0.0280266897064042,-0.0104727121840463
"HGB",1.97624937109466,0.144794219393609,0.722460288740005,8.26417176630944,6.40897629566763,-3.28480114652575,20.1324345592021,-5.25031426889831,2.09624879075297,-0.0120192534235812,0.462970619865754,11.5035303835434,0.67141831264154,2.69531170050573,-0.912105817916419,-0.000718414242401318,-14.7538974669607,0.0919404990842187,-0.345212374094329,0.052049925048541,3.4851158919762,0.0339960762766054,2.3596588119496,0.264025361701804,0.0139045303868747,-0.0193873076191346,2.21735829689487,1.29308170472769,-0.449805516431136,0.0603383145362767,0.00300793528109325,0.30645257798717,-0.00130329267991729,-8.23430728461048,5.77382310588073,0.116579989101353,-7.86871188120813,145.582179176622,0.114184451418927,0.00162692357155052,1.62729422365894,-0.0926689933217213,-0.00601752580052308,0.0974233795093361,0.00296515835084979,1.74720563463693,-0.00504634255166949,16.5332911246587,0.0269302280042805,-1.49985332049097,-0.367343843245202
"GLOBULIN",-0.382105875982704,-0.0500304251634498,0.949312819993165,0.260015286009259,0.636122572160311,0.416100643034587,3.96163262672289,11.8813203317787,1.85274795146122,0.0755883926933304,2.0614867581826,1.89077395962448,3.09562175639941,0.421289357947047,0.128830842206261,0.00036590681774718,3.01804232653127,0.0886603508269372,-0.012348463866882,0.162270685044405,-0.608514225307573,0.0261064577587274,0.491229598565393,-0.106467459889608,-0.00287276639461674,0.0272817434024981,2.31036261617892,0.548208561136313,0.737925814916881,-0.0149743285456919,0.00505785180167127,0.0109283146869602,-0.00596790292220712,6.06874768142899,-0.10248219202498,-0.00259800118312401,3.15289376197855,-1451.07377959627,0.0344430773919854,0.000604707467584458,-0.0926689933217213,0.212367922787941,0.043593382395115,0.0689502901825023,0.0017683298321514,-1.85666988063114,0.000211109163406233,-1.93677841740067,0.00221535356049915,-0.705870744772767,-0.220840733841844
"TSH_THYROID_STIMULATING_HORMONE",4.94076177240098,0.0103063299404817,4.67055018758613,9.25517923874822,7.88889230517481,10.1352433416721,10.7300769686153,7.61455378043961,2.14883255401089,0.0168612316215452,2.95342396599425,16.1840819022457,3.74814814205786,0.204248035543319,0.0875061073019014,NA,-5.17959544743429,0.116453258505292,1.33449151787093,0.0538997123355967,0.844406698858415,NA,1.6279173686549,0.0533037608149905,0.00293027041336316,0.00706694418113854,1.37031885746052,1.09152990695027,-0.0309533154226169,0.0098567828557099,0.00977560942893424,-0.0540864773008412,-0.00304734116909991,2.41108094472326,-0.117342340690606,0.00393453075847215,NA,0.0894057287863135,0.102159173626885,0.0077514035197539,-0.00601752580052308,0.043593382395115,6.67115785915033,0.130620379320704,0.0148225609428934,NA,NA,-1.03896428461128,-0.0233046449777338,0.190969561400026,-0.152991792740445
"WBC",-5.00801602574484,-0.116935764833756,-1.54524684461642,3.64663742103366,0.499150689010842,-1.52385483829553,-0.996103440598575,38.513982375772,6.99689120606239,0.185802058566952,-2.22190941177879,39.9066068094058,10.1318021136012,0.767885576993293,0.184698218247563,0.000905403768082744,13.6104844464084,0.228643850240601,-0.495969309111859,-0.0480832961268083,-0.8409936783223,0.0618805699600379,-1.3151769908096,-0.445029641421822,-0.0304548041811346,9.76275403985254,1.88787929994149,-1.29305245061523,3.41767307823936,-0.0757993681761849,0.298417392533001,0.0802412780793933,0.0234273790052695,45.7817265918037,3.46298196707602,0.00906883763736677,-18.8395623129125,-2328.05817867579,4.35796941297509,0.0510754682542777,0.0974233795093361,0.0689502901825023,0.130620379320704,14.5758197360775,0.154301384825442,-5.38067967694958,-0.019516896660401,-9.52094838807234,0.011092433636402,-2.33504942826801,-0.369882295706482
"EOS",0.103039279614912,-0.00251492208057377,0.0869764108328251,-0.0367712481430162,0.0591579339737716,0.265087835344659,0.592168060673872,1.32163812904002,0.221140535733092,0.00862780610696872,0.202799566335747,0.856559612573591,0.31162598619477,0.0970479798750559,0.00734326886071059,-5.92279834792825e-05,-0.336181050008744,0.0193803660730251,0.0632342749529056,-0.000745459792423445,-0.0345568178104193,0.00357195403173722,-0.000209449666652863,0.00652439576237925,0.00219550913808494,0.0875906574132538,0.103933806733133,0.0153715314878628,0.0931335242571257,-0.00169498711362455,0.0058648281938462,0.00311003254986152,0.0015881955847948,1.24423772920282,0.0889796830175617,0.000256437057690416,0.0428712655420928,-36.9236619117913,0.0351581492838314,0.0017934361503197,0.00296515835084979,0.0017683298321514,0.0148225609428934,0.154301384825442,0.0253188237396272,-0.144630695756193,0.000931681711454877,-0.32627262426732,-0.00112809654166915,-0.191438209374117,-0.00120333000413638
"FOLIC_ACID",128.265325807754,1.55568856120306,63.3105669196167,74.806762663277,11.9618467414508,32.0095790805041,283.137130355228,NA,15.7252079015032,0.635178244838898,37.1983105463057,150.625888006283,-17.4573035845607,22.9821666547627,-3.97403396081644,NA,-39.321105167578,1.79672529018495,23.52664264717,-0.296475459293374,23.1743243360663,-0.642060762091512,-22.4697949543963,0.718217447571533,0.460846251287026,-3.75751097822623,-19.2989511543468,26.480343393022,-30.465064504255,0.887352023370783,0.0370468076271072,-0.944624563927897,0.506815328606774,-193.859609868761,-90.6532746212239,1.91015228004282,-70.1002203422981,184571.905482592,-1.48327345150676,-0.0513162315320182,1.74720563463693,-1.85666988063114,NA,-5.38067967694958,-0.144630695756193,1021.29643913346,0.365787346345789,120.336745472719,-0.728418113612129,NA,-4.95767754694095
"T4_FREE",0.483104738899373,-0.00216966408114377,0.234297057810166,-0.93728633445233,-0.583863787493766,0.353039772572801,0.194221739552231,NA,0.51590347479181,0.0109676782438357,0.169019230326849,-1.58737067174828,0.391590254526015,-0.112156827101562,0.00244284466025433,-6.34761644869274e-05,NA,0.0241428609396373,0.138909888232918,-0.00196824441238223,0.0193124570180514,0.0421536926388784,-0.153925800860663,-0.01051350995617,-0.000552404160064892,-0.00642947497443701,-0.262712641455372,-0.044545289934233,-0.00800326168820153,0.00516835221429881,0.000539862113177092,-0.00132854123265754,-0.000503778620096986,-0.597789856000234,-0.0045953358536206,0.00292388478442895,-0.490737968164794,-0.00860451147399137,-0.0139039673840385,-0.000329377015346788,-0.00504634255166949,0.000211109163406233,NA,-0.019516896660401,0.000931681711454877,0.365787346345789,0.0405652878304235,-0.12853923181731,0.00514466873469328,NA,-0.0616889389163888
"IRON",4.8917377812274,2.17283038303669,-38.0481777575818,125.918508633682,25.1237799522664,-40.8472708623155,549.786637075129,-627.343483513021,-76.16283658307,-3.95472754720461,-7.63947510966105,73.755697711875,-87.5594170400136,37.9963277883559,-16.8968776325541,-0.0191315320734703,-132.224675457284,-1.16625336524967,-3.17710741820244,0.235418714954374,79.9999047880088,0.775309375437614,-2.36142796768302,-1.03322914752574,0.202891678252152,-2.25907247169086,85.8642919759476,42.1359775452365,-57.0008687390095,2.84985505242327,-0.554052514667582,0.443037062705027,-0.134284931820458,-376.397753884174,45.1757830823285,1.41025935383506,-102.178979114896,17442.2102167889,-6.31972626630346,-0.108767174061587,16.5332911246587,-1.93677841740067,-1.03896428461128,-9.52094838807234,-0.32627262426732,120.336745472719,-0.12853923181731,1193.32768374452,-0.216166850417991,91.3517592140018,-6.14160463911051
"MPV",-0.162715157101677,0.00148223624933808,0.615274957686758,-2.00106010614694,-0.65245960893577,0.0464915322104407,1.12607841317461,3.14004274512676,1.93941532519075,0.0629693700732835,0.429495182681689,-1.72378942022513,1.24056941023066,0.136274866386786,0.0842653052877476,0.000350777588323955,0.405454576082038,0.0263944192130106,0.186466904357271,0.00385292644863505,-0.215664370852313,0.0060051823589268,-0.0169982037514023,0.0750811110980329,-0.00337495205200662,-0.0020990827967919,0.553822124394413,0.0481651228769152,0.397466278124407,-0.00891843298682683,0.00302734884057222,0.034854153941069,-0.00469008527691594,-27.6427425236945,-0.826544039633082,-0.00572727018183107,0.11443745827311,2675.08555076688,0.00930207606147819,0.000528696123680603,0.0269302280042805,0.00221535356049915,-0.0233046449777338,0.011092433636402,-0.00112809654166915,-0.728418113612129,0.00514466873469328,-0.216166850417991,0.860992240421876,-0.494928670568768,0.0620502190901532
"CHOLESTEROL_HDL",15.0774514507481,-0.248804117603495,3.38812598661763,150.115700632595,-16.1372162166937,-25.2895554489126,-132.947944012442,-207.115980137103,-95.5335882976262,-2.91843321237256,-6.43672988836582,-441.615279036863,-39.0140414593318,-33.1383314325212,-0.969164683509916,NA,195.269031103729,-3.98606349700067,-2.40650724530351,-0.954674862376262,15.3583554370107,NA,-7.17993108526194,-2.61939280653682,-0.0853620489273989,-1.82637206562505,-13.4272465871782,0.910963687081883,-30.1485478122102,-0.0230776344925253,-0.104732811420955,-1.2899000321059,0.116254043397763,-95.7228036946482,-4.70834190313897,0.277754449628478,NA,0.319034737018143,-0.686277197595906,-0.0280266897064042,-1.49985332049097,-0.705870744772767,0.190969561400026,-2.33504942826801,-0.191438209374117,NA,NA,91.3517592140018,-0.494928670568768,260.441785539489,-4.66104231158508
"Cl",-10.8297116739006,-0.0840065990061822,-9.71784465033277,-15.1424089514531,-5.76182730173058,-5.59729627491152,-64.9646487300777,-30.1753561492015,-26.490443911522,-0.724423265120628,-20.2834766909678,-23.0407660025078,-9.46922608032471,-1.15909383302617,-0.155881343321746,0.00317384287870085,3.86760944627491,-0.374144950768521,-2.00153851989196,-0.305387678035609,-0.536250957970448,0.0448531162091885,-2.25884717126916,3.34033103257663,0.046782595146093,0.0414332718104827,-12.0793379869438,-1.80771418338434,0.264211238596149,0.06437527488981,-0.0664642735916651,-0.118591761172791,-0.0165800146225671,-12.5966662984532,-0.561318841984599,-0.142576262044652,-8.58591343233318,-5286.94486996323,-0.336863312727249,-0.0104727121840463,-0.367343843245202,-0.220840733841844,-0.152991792740445,-0.369882295706482,-0.00120333000413638,-4.95767754694095,-0.0616889389163888,-6.14160463911051,0.0620502190901532,-4.66104231158508,9.62281835009704
